OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
678,2016,NonResidential,Large Office,Colman Building,"811 First Avenue, Suite 350",Seattle,WA,98104,8591400005,7,DOWNTOWN,47.60353,-122.33558,1900,1,6,"205,521",0,"205,521","Office, Retail Store",Office,"114,919",Retail Store,"28,643",,,,94,56.70000076,58.90000153,124.6999969,127.4000015,"8,138,616.5","8,455,976","2,068,666.75","1,267,877.25","4,325,997","17,439.51953","1,743,952",false,,Compliant,,282.46,1.37
679,2016,NonResidential,Small- and Mid-Sized Office,Mutual Life Building,605 First Avenue,Seattle,WA,98104,8591400075,7,DOWNTOWN,47.60197,-122.33437,1900,1,6,"56,700",0,"56,700","Office, Retail Store",Office,"46,000",Retail Store,"10,500",,,,55,54.29999924,54.29999924,170.3999939,170.3999939,"3,065,954.5","3,065,954.5",0,"898,579.6875","3,065,954",0,0,false,,Compliant,,21.37,0.38
680,2016,NonResidential,Small- and Mid-Sized Office,RDA Building,800 Maynard Ave S,Seattle,WA,98134,8592900345,2,GREATER DUWAMISH,47.59554,-122.32471,1925,1,4,"72,000",0,"72,000",Office,Office,"72,000",,,,,,89,37.90000153,38,116.1999969,116.4000015,"2,729,167.75","2,739,121.5",0,"771,568.375","2,632,591",965.7600098,"96,576",false,,Compliant,,23.48,0.33
681,2016,NonResidential,Large Office,1633 Westlake Building,1633 Westlake Avenue North,Seattle,WA,98109,8807900360,7,MAGNOLIA / QUEEN ANNE,47.63347,-122.34078,2000,1,4,"191,146","94,892","96,254","Office, Parking",Office,"103,000",Parking,"80,000",,,,93,49.5,49.5,155.5,155.5,"5,101,504.5","5,101,504.5",0,"1,495,165.25","5,101,504",0,0,false,,Compliant,,35.56,0.19
682,2016,NonResidential,Other,West Seattle Fitness,2629 SW Andover Street,Seattle,WA,98121,9358000300,1,DELRIDGE,47.56797,-122.36711,2001,1,3,"68,763","11,527","57,236","Other - Recreation, Parking, Swimming Pool",Other - Recreation,"50,000",Parking,"11,527",Swimming Pool,0,,,180.6000061,191.8999939,343.1000061,355,"9,029,489","9,596,839",0,"1,075,838.875","3,670,762","53,587.26172","5,358,726",false,,Compliant,,310.19,4.51
683,2016,NonResidential,Other,Rainier Square Plaza,3820 Rainier Ave S,Seattle,WA,98118,9834201515,2,SOUTHEAST,47.56961,-122.28881,1994,3,1,"102,133",0,"102,133","Parking, Strip Mall",Strip Mall,"107,427",Parking,0,,,,,192.8999939,199.3000031,443,447.6000061,"20,725,996","21,406,232",0,"3,621,616.75","12,356,956","83,690.375","8,369,038",false,,Compliant,,530.62,5.2
684,2016,Multifamily HR (10+),High-Rise Multifamily,Legacy Centre & Arbor Place Tower,2505 2nd Ave,Seattle,WA,98121,0254600000,7,DOWNTOWN,47.61534,-122.34844,1989,1,26,"358,176","81,679","276,497","Medical Office, Multifamily Housing, Office, Other, Parking",Multifamily Housing,"198,911",Parking,"81,769",Office,"59,371",,85,30.39999962,31.10000038,95.40000153,97.59999847,"8,393,893","8,594,217",0,"2,460,109","8,393,892",0,0,false,,Compliant,,58.52,0.16
685,2016,NonResidential,Large Office,818 Stewart,818 Stewart Street,Seattle,WA,98101,2285050000,7,DOWNTOWN,47.61567,-122.33503,2008,1,14,"362,046",0,"362,046","Office, Other, Parking",Office,"232,443",Parking,"97,874",Other,"3,534","20,172,015",86,66.59999847,66.59999847,207.8000031,207.8000031,"15,725,581","15,725,581",0,"4,562,412.5","15,566,951","1,586.27002","158,627",false,,Compliant,,116.95,0.32
688,2016,Multifamily MR (5-9),Mid-Rise Multifamily,ID Village Square 2,721 S. Lane St.,Seattle,WA,98104,3558300000,2,DOWNTOWN,47.59625,-122.32283,2002,1,5,"228,288","32,295","195,993","Library, Multifamily Housing, Office, Other - Entertainment/Public Assembly, Parking, Restaurant",Multifamily Housing,"80,298",Parking,"29,050",Other - Entertainment/Public Assembly,"16,116",,,55.59999847,58.5,0,0,"5,974,993.5","6,284,895.5",0,"576,479.3125","1,966,947",0,0,false,,Compliant,,13.71,0.06
689,2016,NonResidential,Other,Marketplace at Queen Anne,600 1st Ave N,Seattle,WA,98109,5161000000,7,MAGNOLIA / QUEEN ANNE,47.62476,-122.35521,1994,3,2,"81,336",0,"81,336",Lifestyle Center,Lifestyle Center,"81,385",,,,,,,160.8000031,164.1999969,405.2999878,406.2000122,"13,085,297","13,360,349",0,"2,698,352","9,206,777","38,785.1875","3,878,519",false,,Compliant,,270.17,3.32
690,2016,NonResidential,Large Office,One Convention Place,701 Pike Street,Seattle,WA,98101,5342900000,7,DOWNTOWN,47.6115,-122.33278,2001,1,23,"538,933",0,"538,933","Office, Parking",Office,"366,554",Parking,"122,821",,,"2,017,201,520,142,013,201,120,092,008",90,43.70000076,44.59999847,137.1999969,140,"16,020,642","16,339,807",0,"4,695,381","16,020,640",0,0,false,,Compliant,,111.69,0.21
691,2016,Multifamily HR (10+),High-Rise Multifamily,(ID691) OLYMPIC TOWER CONDOMINIUM,217 PINE ST,Seattle,WA,98101,6385300000,7,DOWNTOWN,47.6103,-122.33879,1929,1,13,"99,470",0,"99,470","Multifamily Housing, Parking, Retail Store",Multifamily Housing,"79,470",Parking,"11,000",Retail Store,"9,000",,,69.40000153,72.19999695,168.8000031,171.8000031,"6,136,327.5","6,387,541.5",0,"1,191,086.125","4,063,986","20,723.41211","2,072,341",false,,Compliant,,138.39,1.39
692,2016,NonResidential,Other,2323 Elliott,2323 Elliott Avenue,Seattle,WA,98121,6780950000,7,DOWNTOWN,47.61234,-122.34897,1983,1,6,"275,982","197,130","78,852","Office, Parking",Parking,"197,040",Office,"78,852",,,,,66.40000153,66.40000153,208.3999939,208.3999939,"5,233,553.5","5,233,553.5",0,"1,533,866.75","5,233,553",0,0,false,,Compliant,,36.49,0.13
693,2016,NonResidential,Small- and Mid-Sized Office,Queen Anne Square East (200),200 W Mercer St,Seattle,WA,98119,7015350000,7,MAGNOLIA / QUEEN ANNE,47.62497,-122.35965,1982,1,5,"98,668",0,"98,668",Office,Office,"98,668",,,,,"2,016,201,520,142,013,201,220,102,009",91,44.5,44.5,139.6999969,139.8999939,"4,391,348","4,395,027",0,"1,287,030.375","4,391,348",0,0,false,,Compliant,,30.61,0.31
694,2016,NonResidential,Large Office,Rainier Brewery,3100 Airport Way South,Seattle,WA,98134,7135400000,2,GREATER DUWAMISH,47.57639,-122.32072,2007,1,1,"158,931","28,381","130,550","Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking",Office,"80,157",Multifamily Housing,"34,302",Parking,"26,937",,12,67.69999695,72.19999695,199.3000031,210.3999939,"8,751,704","9,336,260",0,"2,326,567.5","7,938,248","8,134.549805","813,455",false,,Compliant,,98.54,0.62
696,2016,NonResidential,Large Office,"Ocean Beauty Seafoods, LLC",1100 W Ewing St,Seattle,WA,98119,7666200070,7,MAGNOLIA / QUEEN ANNE,47.65692,-122.37059,1978,1,1,"105,100",0,"105,100",Office,Office,"105,100",,,,,,1,210.1000061,214.8000031,571.7000122,576.5999756,"22,078,064","22,571,400",0,"5,175,177.5","17,657,706","44,203.57031","4,420,357",false,,Compliant,,357.86,3.4
700,2016,NonResidential,Supermarket / Grocery Store,IUC- Whole Foods Interbay,2001 15th Avenue West,Seattle,WA,98119,7666201460,7,MAGNOLIA / QUEEN ANNE,47.63718,-122.37734,2008,1,1,"57,176",0,"57,176","Personal Services (Health/Beauty, Dry Cleaning, etc), Retail Store, Supermarket/Grocery Store",Supermarket/Grocery Store,"39,500",Retail Store,"15,000","Personal Services (Health/Beauty, Dry Cleaning, etc)","5,500",,31,208.8000031,214.1000061,0,0,"12,525,174","12,843,856",0,0,0,0,0,false,,Compliant,,0,0
701,2016,NonResidential,Retail Store,Elliot Industrial,1523-1541 15th Ave West,Seattle,WA,98121,7666201690,7,MAGNOLIA / QUEEN ANNE,47.63284,-122.37712,1978,1,1,"50,660",0,"50,660",Retail Store,Retail Store,"50,660",,,,,,51,52.5,58.40000153,127.3000031,133.1000061,"2,661,488","2,956,254.5",0,"512,301.8125","1,747,974","9,135.139648","913,514",false,,Compliant,,60.7,1.2
702,2016,NonResidential,Small- and Mid-Sized Office,Hays Elliot,1461-1489 Elliot Ave W,Seattle,WA,98119,7666201740,7,MAGNOLIA / QUEEN ANNE,47.63156,-122.37551,1937,1,2,"61,929",0,"61,929",Office,Office,"39,879",,,,,,59,55.20000076,60.70000076,127.5999985,133.3999939,"2,203,026.5","2,421,613.25",0,"389,230.5","1,328,054","8,749.719727","874,972",false,,Compliant,,55.73,0.9
703,2016,NonResidential,Large Office,501 Elliott Ave West,501 Elliot Ave West,Seattle,WA,98119,7666202080,7,MAGNOLIA / QUEEN ANNE,47.62302,-122.36476,2000,1,4,"165,111","55,000","110,111","Data Center, Office, Parking",Office,"104,667",Parking,"55,000",Data Center,"5,444",,1,231.3999939,231.3999939,726.5999756,726.5999756,"25,478,086","25,478,086",0,"7,467,199","25,478,083",0,0,false,,Compliant,,177.62,1.08
704,2016,NonResidential,Large Office,401 Elliott Ave West,401 Elliot Ave West,Seattle,WA,98119,7666202110,7,MAGNOLIA / QUEEN ANNE,47.62235,-122.36378,2000,1,4,"129,551","42,500","87,051","Data Center, Office, Parking",Office,"82,273",Parking,"42,500",Data Center,"4,778",,1,311.7000122,311.7000122,978.9000244,978.9000244,"27,137,190","27,137,190",0,"7,953,454.5","27,137,187",0,0,false,,Non-Compliant,High outlier,189.18,1.46
19755,2016,NonResidential,Small- and Mid-Sized Office,"2607 Building, LLC",2607 2nd Avenue,Seattle,WA,98121,0654000120,7,DOWNTOWN,47.61588,-122.34965,1925,1,3,"20,565",0,"20,565",Office,Office,"20,565",,,,,,65,39,40.40000153,122.5,126.6999969,"802,312.5","830,100",0,"235,144.2969","802,312",0,0,false,,Compliant,,5.59,0.27
705,2016,NonResidential,Large Office,351 Elliott Ave West,351 Elliot Ave West,Seattle,WA,98119,7666202133,7,MAGNOLIA / QUEEN ANNE,47.62175,-122.36313,2000,1,5,"159,937","55,971","103,966","Office, Parking",Office,"106,449",Parking,"50,258",,,,63,73.80000305,73.80000305,231.8000031,231.8000031,"7,857,972.5","7,857,972.5",0,"2,303,039.75","7,857,972",0,0,false,,Compliant,,54.78,0.34
706,2016,NonResidential,Large Office,333 Elliott West,333 Elliott Ave W,Seattle,WA,98119,7666202160,7,MAGNOLIA / QUEEN ANNE,47.62101,-122.36188,2008,1,5,"183,964","46,763","137,201","Data Center, Office, Parking",Office,"133,451",Parking,"46,763",Data Center,"3,750",,56,108.3000031,108.3000031,340,340,"14,856,199","14,856,199",0,"4,354,102.5","14,856,198",0,0,false,,Compliant,,103.57,0.56
707,2016,NonResidential,Large Office,101 ELLIOTT AVENUE WEST,101 Elliott Ave West,Seattle,WA,98119,7666202220,7,MAGNOLIA / QUEEN ANNE,47.61891,-122.35958,1986,1,5,"208,210","78,848","129,362","Office, Parking",Office,"109,978",Parking,"78,848",,,"2,016,201,120,102,009",95,50.09999847,52.70000076,125.1999969,127.9000015,"5,514,308.5","5,799,664.5",0,"1,118,781","3,817,281","16,970.26953","1,697,027",false,,Compliant,,116.74,0.56
708,2016,NonResidential,Large Office,3131 Elliott Avenue,3131 Elliott Avenue,Seattle,WA,98121,7666202240,7,DOWNTOWN,47.61813,-122.35833,1986,1,7,"277,486","80,283","197,203","Office, Other, Parking",Office,"178,625",Parking,"87,624",Other,"14,653",,63,65.90000153,65.90000153,206.8000031,206.8000031,"12,729,858","12,729,858",0,"3,730,907.5","12,729,856",0,0,false,,Compliant,,88.74,0.32
709,2016,NonResidential,Large Office,Pier 69 Corporate HQ,2711 Alaskan Way,Seattle,WA,98121,7666202295,7,DOWNTOWN,47.614,-122.35375,1993,1,3,"187,130",0,"187,130","Non-Refrigerated Warehouse, Office, Other, Other - Recreation, Other - Services, Restaurant",Office,"171,783",Non-Refrigerated Warehouse,"9,581",Other - Recreation,"4,413","2,010",77,52.59999847,54.59999847,165.1000061,171.6000061,"10,053,489","10,445,641",0,"2,946,508.75","10,053,488",0,0,false,,Compliant,,70.09,0.37
710,2016,NonResidential,Large Office,World Trade Center - North,2401 Elliott Avenue,Seattle,WA,98121,7666202320,7,DOWNTOWN,47.61287,-122.35022,2000,1,5,"251,044","117,867","133,177","Data Center, Office",Office,"126,218",Data Center,"12,717",,,"2,016,201,520,122,009",99,123.6999969,123.6999969,388.3999939,388.3999939,"17,186,624","17,186,624",0,"5,037,111","17,186,623",0,0,false,,Compliant,,119.81,0.48
711,2016,NonResidential,Warehouse,08495-Pier 57,1334 Alaskan Way,Seattle,WA,98101,7666202440,7,DOWNTOWN,47.60703,-122.34038,1912,1,5,"154,330",0,"154,330",Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,"95,330",,,,,,81,13.19999981,14.80000019,41.59999847,46.5,"1,262,235.25","1,411,471.75",0,"369,939.9063","1,262,235",0,0,false,,Compliant,,8.8,0.06
712,2016,NonResidential,Large Office,51 University,51 University,Seattle,WA,98006,7666202475,7,DOWNTOWN,47.60604,-122.33948,1918,1,6,"108,245","14,690","93,555","Adult Education, Fitness Center/Health Club/Gym, Office, Other - Restaurant/Bar, Parking, Retail Store",Office,"64,055",Adult Education,"14,621",Parking,"12,359",,,45.79999924,47.5,138.6999969,144,"4,515,180.5","4,682,152.5","266,262","1,245,286.625","4,248,918",0,0,false,,Compliant,,50.17,0.46
713,2016,NonResidential,Large Office,National Building,1008 Western Ave,Seattle,WA,98104,7666202515,7,DOWNTOWN,47.6047,-122.33739,1905,1,6,"167,860",0,"167,860","Data Center, Office, Retail Store",Office,"110,370",Retail Store,"19,801",Data Center,634,,70,52,53.90000153,163.1999969,169.1999969,"6,797,647","7,046,428.5",0,"1,992,276.125","6,797,646",0,0,false,,Compliant,,47.39,0.28
715,2016,NonResidential,Large Office,Polson Building,71 Columbia Street,Seattle,WA,98104,7666202565,7,DOWNTOWN,47.60247,-122.33621,1910,1,6,"112,560",0,"112,560","Office, Retail Store",Office,"80,400",Retail Store,"16,080",,,,86,51.29999924,54.59999847,131.3000031,134.3000031,"4,946,798.5","5,268,183",0,"1,047,485.313","3,574,020","13,727.78027","1,372,778",false,,Compliant,,97.82,0.87
716,2016,NonResidential,Retail Store,Western Building,619 Western Avenue,Seattle,WA,98104,7666202570,7,DOWNTOWN,47.60223,-122.33602,1910,1,6,"86,204",0,"86,204",Retail Store,Other,"67,670",Retail Store,"13,534",,,,89,43.5,45,596.7999878,594.5,"3,241,917","3,350,477",0,"655,304.375","2,235,899","10,060.18066","1,006,018",false,,Compliant,,69.02,0.8
717,2016,Nonresidential COS,Warehouse,Airport Way Ctr - Bldg C,2203 Airport Way S,Seattle,WA,98134,7666203240,2,GREATER DUWAMISH,47.5829,-122.32417,1985,1,2,"145,158",0,"145,158","Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,"101,633",Office,"48,544",Other,"10,270",,51,52.29999924,53.70000076,146.8999939,148,"8,384,523","8,615,958",0,"2,069,794.125","7,062,138","13,223.84766","1,322,385",false,,Compliant,,119.46,0.82
718,2016,NonResidential,Large Office,Holgate Center,1737 Airport Way South,Seattle,WA,98134,7666203300,2,GREATER DUWAMISH,47.58716,-122.32214,1951,1,2,"112,896",0,"112,896","Office, Parking",Office,"110,746",Parking,"57,500",,,,66,92.90000153,95.90000153,256.6000061,258.7000122,"10,287,986","10,622,784",0,"2,470,454","8,429,189","18,587.96875","1,858,797",false,,Compliant,,157.48,1.39
719,2016,NonResidential,Distribution Center,MACMILLAN-PIPER EYRES WAREHOUSE,1762 6th Ave S,Seattle,WA,98134,7666203440,2,GREATER DUWAMISH,47.58685,-122.32501,1960,1,1,"110,613",0,"110,613","Distribution Center, Office",Distribution Center,"99,551",Office,"11,061",,,,95,9.199999809,9.199999809,28.79999924,28.79999924,"1,015,060.188","1,015,060.188",0,"297,497.0938","1,015,060",0,0,false,,Compliant,,7.08,0.06
720,2016,NonResidential,Warehouse,6th & Holgate Building,1930 6th Ave. South,Seattle,WA,98103,7666203467,2,GREATER DUWAMISH,47.58553,-122.32511,1951,1,4,"149,881",0,"149,881","Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,"119,593",Office,"30,288",,,,97,16.10000038,19.10000038,26.79999924,29.89999962,"2,417,401.25","2,869,350.25",0,"206,641","705,059","17,123.41992","1,712,342",false,,Compliant,,95.86,0.64
722,2016,NonResidential,Warehouse,(ID722)INDUSTRIAL TRANSFER WAREHOUSE,2440 6TH AVE S,Seattle,WA,98121,7666203530,2,GREATER DUWAMISH,47.58042,-122.32552,1951,1,3,"98,220",0,"98,220",Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,"129,420",,,,,,12,50,50.70000076,146.3999939,147.1000061,"6,468,090","6,562,048.5",0,"1,703,866.125","5,813,591","6,544.97998","654,498",false,,Compliant,,75.29,0.77
723,2016,NonResidential,Distribution Center,North Coast Electric,2450 8th Ave S,Seattle,WA,98134,7666203538,2,GREATER DUWAMISH,47.58096,-122.32313,1970,1,1,"84,420",0,"84,420","Distribution Center, Office, Retail Store",Distribution Center,"44,300",Office,"24,838",Retail Store,"12,349",,55,35,35.40000153,109.8000031,111.0999985,"2,848,317.25","2,882,685",0,"834,793.875","2,848,317",0,0,false,,Compliant,,19.86,0.24
725,2016,NonResidential,Distribution Center,Pacific Millennial Realty LLC,3623 6th Ave S,Seattle,WA,98134,7666204100,2,GREATER DUWAMISH,47.57055,-122.3267,1961,1,1,"73,335",0,"73,335","Distribution Center, Parking",Distribution Center,"73,335",Parking,0,,,,,70.90000153,74.5,148.6999969,152.5,"5,197,118","5,459,973.5",0,"764,020.6875","2,606,839","25,902.79297","2,590,279",false,,Compliant,,155.74,2.12
727,2016,NonResidential,Distribution Center,2700 4th Ave S (Best Fixture/Filson),2700 4th Ave S,Seattle,WA,98134,7666204225,2,GREATER DUWAMISH,47.5794,-122.32848,1928,1,2,"56,876",0,"56,876","Distribution Center, Office, Retail Store",Distribution Center,"48,400",Office,"4,276",Retail Store,"4,200",,,31.5,35.40000153,70.19999695,74.40000153,"1,791,715.625","2,015,776.625",0,"296,390.1875","1,011,283","7,804.320313","780,432",false,,Compliant,,48.5,0.85
728,2016,NonResidential,Warehouse,Pacific Iron & Metal,2230 4th Ave S,Seattle,WA,98134,7666204430,2,GREATER DUWAMISH,47.58241,-122.32866,1931,1,2,"61,200",0,"61,200",Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,"61,200",,,,,,16,80.30000305,86.40000153,145.1999969,151.6000061,"4,912,143","5,285,776.5",0,"522,538.6875","1,782,902","31,292.4082","3,129,241",false,,Compliant,,178.62,2.92
729,2016,NonResidential,Distribution Center,Gensco Incorporated,1703 6th Ave S,Seattle,WA,98134,7666204590,2,GREATER DUWAMISH,47.58772,-122.32686,1987,1,1,"111,908",0,"111,908",Distribution Center,Distribution Center,"109,090",,,,,,87,14.30000019,15.30000019,35.09999847,36.20000076,"1,555,420.25","1,667,059.125",0,"307,886.3125","1,050,508","5,049.119629","504,912",false,,Compliant,,34.14,0.31
730,2016,NonResidential,Other,(ID#730)Campus 4:KC Metro Transit Ryerson Base,1200 4TH AVE S,Seattle,WA,98134,7666204685,2,GREATER DUWAMISH,47.5908,-122.32828,1986,3,2,"63,644",0,"63,644","Other - Public Services, Parking",Other - Public Services,"65,700",Parking,0,,,,,104.4000015,113.4000015,244.6000061,254,"6,858,533.5","7,448,018",0,"1,243,467.5","4,242,711","26,158.2207","2,615,822",false,,Compliant,,168.5,2.65
731,2016,NonResidential,Mixed Use Property,SALVATION ARMY (ID#731),1000 4TH AVE S,Seattle,WA,98134,7666204745,2,GREATER DUWAMISH,47.59439,-122.32839,1930,3,2,"108,753","18,860","89,893","Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store, Worship Facility",Non-Refrigerated Warehouse,"58,605",Multifamily Housing,"24,338",Retail Store,"18,864",,,33.5,34.20000076,105.0999985,107.3000031,"3,639,670.25","3,714,717.25",0,"1,066,726.25","3,639,670",0,0,false,,Compliant,,25.37,0.23
732,2016,NonResidential,Supermarket / Grocery Store,70100122-Greenwood,100 NW 85th Street,Seattle,WA,98117,9231900160,6,NORTHWEST,47.69197,-122.35877,1970,1,1,"141,890","35,545","106,345","Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,"168,735",Parking,0,Parking,0,,91,100,103,266.6000061,269.7999878,"16,865,978","17,384,564",0,"3,825,269.5","13,051,820","38,141.5625","3,814,156",false,,Compliant,,293.56,2.07
734,2016,NonResidential,Small- and Mid-Sized Office,1455 Leary,1455 NW Leary Way,Seattle,WA,98107,2768302690,6,BALLARD,47.6633,-122.37549,2001,1,4,"92,092","21,055","71,037",Office,Office,"70,074",,,,,,5,68.69999695,68.69999695,215.8999939,215.8999939,"4,817,062","4,817,062",0,"1,411,800","4,817,062",0,0,false,,Compliant,,33.58,0.36
735,2016,NonResidential,Warehouse,Seattle Marine & Fishing Supply Co.,2121 West Commodore Way,Seattle,WA,98199,2771100415,7,MAGNOLIA / QUEEN ANNE,47.6592,-122.38437,1974,0,3,"56,259",0,"56,259","Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,"31,582",Retail Store,"20,962",Office,"3,715",,,41.70000076,47.70000076,74.19999695,80.5,"2,346,571.5","2,685,146.5",0,"239,653.2969","817,697","15,288.74121","1,528,874",false,,Compliant,,86.9,1.54
738,2016,NonResidential,Other,UW Benjamin Hall IRB,616 NE Northlake Place,Seattle,WA,98105,4207401365,4,NORTHEAST,47.65529,-122.32133,2006,1,6,"143,439",0,"143,439","Other, Parking",Other,"119,570",Parking,"23,869",,,,,214.3999939,215.1999969,471.6000061,463.1000061,"25,631,512","25,736,450",0,"4,132,699.5","14,100,771","115,307.4063","11,530,741",false,,Compliant,,710.7,4.95
739,2016,NonResidential,Large Office,Lakeview 837 N 34th,837 N 34th Street,Seattle,WA,98103,1973200389,6,LAKE UNION,47.64912,-122.34823,2008,1,4,"202,623","88,855","113,768","Fitness Center/Health Club/Gym, Office, Parking",Office,"105,206",Parking,"31,992",Fitness Center/Health Club/Gym,"6,374","20,162,012",73,79.5,79.5,249.6999969,249.6999969,"8,873,485","8,873,485",0,"2,600,669.5","8,873,484",0,0,false,,Compliant,,61.86,0.31
